Date,Close
2021-11-10,42560.0
2021-11-11,39360.0
2021-11-12,36640.0
2021-11-15,29040.0
2021-11-16,29040.0
2021-11-17,26400.0
2021-11-18,24400.0
2021-11-19,23736.0
2021-11-22,21680.0
2021-11-23,23360.0
2021-11-24,25920.0
2021-11-26,27120.0
2021-11-29,26720.0
2021-11-30,22960.0
2021-12-01,21200.0
2021-12-02,20560.0
2021-12-03,18640.0
2021-12-06,20560.0
2021-12-07,21040.0
2021-12-08,20720.0
2021-12-09,21440.0
2021-12-10,23600.0
2021-12-13,24640.0
2021-12-14,21920.0
2021-12-15,21760.0
2021-12-16,20800.0
2021-12-17,22240.0
2021-12-20,24880.0
2021-12-21,26080.0
2021-12-22,22800.0
2021-12-23,24880.0
2021-12-27,23920.0
2021-12-28,22320.0
2021-12-29,20560.0
2021-12-30,20880.0
2021-12-31,20480.0
2022-01-03,23320.0
2022-01-04,22640.0
2022-01-05,22160.0
2022-01-06,20560.0
2022-01-07,21040.0
2022-01-10,22320.0
2022-01-11,21920.0
2022-01-12,21920.0
2022-01-13,21280.0
2022-01-14,21280.0
2022-01-18,20600.0
2022-01-19,19680.0
2022-01-20,18400.0
2022-01-21,16640.0
2022-01-24,14560.0
2022-01-25,14080.0
2022-01-26,13520.0
2022-01-27,12400.0
2022-01-28,12480.0
2022-01-31,13200.0
2022-02-01,12400.0
2022-02-02,11360.0
2022-02-03,10320.0
2022-02-04,9840.0
2022-02-07,9360.0
2022-02-08,9680.0
2022-02-09,9760.0
2022-02-10,10480.0
2022-02-11,9360.0
2022-02-14,8640.0
2022-02-15,9200.0
2022-02-16,9440.0
2022-02-17,8880.0
2022-02-18,8000.0
2022-02-22,7600.0
2022-02-23,7544.0
2022-02-24,8160.0
2022-02-25,8720.0
2022-02-28,8320.0
2022-03-01,7928.0
2022-03-02,8080.0
2022-03-03,7680.0
2022-03-04,7400.0
2022-03-07,6912.0
2022-03-08,7328.0
2022-03-09,7960.0
2022-03-10,7440.0
2022-03-11,7600.0
2022-03-14,7392.0
2022-03-15,7520.0
2022-03-16,9200.0
2022-03-17,9440.0
2022-03-18,8480.0
2022-03-21,9760.0
2022-03-22,10080.0
2022-03-23,10480.0
2022-03-24,9760.0
2022-03-25,9440.0
2022-03-28,9120.0
2022-03-29,9680.0
2022-03-30,9040.0
2022-03-31,8960.0
2022-04-01,8880.0
2022-04-04,9600.0
2022-04-05,9440.0
2022-04-06,8800.0
2022-04-07,8480.0
2022-04-08,8640.0
2022-04-11,8960.0
2022-04-12,8480.0
2022-04-13,8560.0
2022-04-14,8320.0
2022-04-18,8080.0
2022-04-19,7544.0
2022-04-20,7624.0
2022-04-21,7872.0
2022-04-22,7968.0
2022-04-25,8328.0
2022-04-26,8160.0
2022-04-27,8000.0
2022-04-28,9040.0
2022-04-29,9360.0
2022-05-02,11840.0
2022-05-03,10160.0
2022-05-04,11280.0
2022-05-05,10640.0
2022-05-06,10080.0
2022-05-09,8520.0
2022-05-10,8560.0
2022-05-11,8560.0
2022-05-12,9040.0
2022-05-13,8880.0
2022-05-16,8320.0
2022-05-17,8360.0
2022-05-18,8560.0
2022-05-19,9280.0
